,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
deut0956,64.0,67.0,67.0,67.0,71.0,67.0,67.0,71.0,71.0,74.0,74.0,71.0,71.0,71.0,69.0,69.0,71.0,74.0,72.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,71.0,74.0,74.0,71.0,71.0,71.0,69.0,69.0,71.0,72.0,71.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,69.0,69.0,67.0,66.0,66.0,67.0,69.0,69.0,69.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,72.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,67.0,67.0,71.0,67.0,67.0,71.0,71.0,74.0,74.0,71.0,71.0,71.0,69.0,69.0,71.0,74.0,72.0,71.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0
deut1490,52.0,69.0,69.0,71.0,69.0,71.0,69.0,69.0,69.0,62.0,72.0,72.0,69.0,69.0,71.0,71.0,67.0,67.0,69.0,69.0,69.0,74.0,74.0,74.0,62.0,72.0,72.0,69.0,69.0,71.0,71.0,67.0,67.0,69.0,69.0,74.0,74.0,71.0,71.0,71.0,69.0,71.0,69.0,71.0,69.0,69.0,69.0,69.0,69.0,71.0,69.0,71.0,69.0,69.0,69.0,69.0,69.0,71.0,69.0,71.0,69.0,69.0,69.0,69.0,71.0,69.0,71.0,69.0,69.0,69.0,62.0,72.0,72.0,69.0,69.0,71.0,71.0,67.0,67.0,69.0,69.0,69.0,74.0,74.0,74.0,62.0,72.0,72.0,69.0,69.0,71.0,71.0,67.0,67.0,69.0,69.0,74.0,74.0,67.0,67.0,67.0
deut2199,32.0,62.0,62.0,62.0,62.0,67.0,69.0,69.0,71.0,71.0,71.0,69.0,69.0,69.0,74.0,72.0,72.0,71.0,71.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,71.0,71.0,69.0,69.0,67.0,66.0,66.0,67.0,67.0,69.0,67.0,67.0,66.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,69.0,71.0,71.0,71.0,69.0,69.0,69.0,72.0,72.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,71.0,74.0,74.0,67.0,69.0,69.0,71.0,71.0,71.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
deut2198,32.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,69.0,69.0,69.0,70.0,70.0,70.0,69.0,67.0,67.0,69.0,69.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,70.0,70.0,70.0,69.0,69.0,69.0,62.0,62.0,64.0,64.0,65.0,65.0,65.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,70.0,69.0,69.0,67.0,66.0,66.0,67.0,69.0,69.0,70.0,70.0,70.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
deut1491,40.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,70.0,70.0,70.0,69.0,69.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,74.0,74.0,72.0,72.0,72.0,70.0,70.0,72.0,72.0,72.0,67.0,67.0,69.0,69.0,69.0,74.0,74.0,72.0,72.0,72.0,72.0,70.0,69.0,69.0,69.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
deut0957,48.0,77.0,77.0,74.0,77.0,70.0,70.0,70.0,70.0,70.0,82.0,82.0,84.0,82.0,82.0,79.0,79.0,79.0,82.0,81.0,79.0,77.0,77.0,74.0,79.0,77.0,75.0,72.0,75.0,75.0,75.0,74.0,74.0,74.0,77.0,77.0,72.0,74.0,75.0,81.0,81.0,81.0,81.0,72.0,75.0,79.0,79.0,79.0,77.0,77.0,77.0,77.0,72.0,74.0,75.0,81.0,81.0,81.0,81.0,72.0,75.0,79.0,79.0,79.0,77.0,77.0,77.0,82.0,82.0,81.0,79.0,77.0,77.0,77.0,75.0,74.0,74.0,72.0,72.0,77.0,75.0,74.0,74.0,74.0,82.0,81.0,79.0,77.0,77.0,77.0,75.0,74.0,74.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,70.0
deut1485,30.0,65.0,65.0,65.0,65.0,69.0,69.0,69.0,72.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,64.0,64.0,64.0,64.0,64.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,76.0,76.0,76.0,76.0,76.0,74.0,74.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,77.0,76.0,76.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,70.0,69.0,69.0,69.0,69.0,70.0,70.0,70.0,67.0,67.0,67.0,72.0,72.0,72.0,72.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
deut0943,32.0,65.0,65.0,70.0,70.0,65.0,62.0,62.0,65.0,70.0,70.0,70.0,62.0,62.0,62.0,70.0,70.0,70.0,69.0,70.0,70.0,72.0,74.0,74.0,74.0,70.0,70.0,70.0,74.0,74.0,72.0,74.0,74.0,75.0,77.0,77.0,77.0,75.0,75.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,72.0,72.0,70.0,69.0,69.0,67.0,65.0,69.0,69.0,72.0,72.0,70.0,72.0,72.0,74.0,75.0,75.0,75.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,77.0,77.0,77.0,77.0,70.0,70.0,72.0,74.0,74.0,74.0,72.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0
deut2167,48.0,76.0,76.0,76.0,69.0,71.0,68.0,68.0,68.0,68.0,69.0,71.0,72.0,74.0,76.0,76.0,76.0,76.0,79.0,79.0,72.0,72.0,74.0,76.0,77.0,76.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,76.0,76.0,76.0,74.0,72.0,74.0,74.0,74.0,74.0,77.0,77.0,76.0,74.0,76.0,76.0,76.0,76.0,68.0,68.0,69.0,69.0,64.0,64.0,72.0,74.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,76.0,76.0,76.0,74.0,72.0,74.0,74.0,74.0,74.0,77.0,77.0,76.0,74.0,76.0,76.0,76.0,76.0,68.0,68.0,69.0,69.0,64.0,64.0,72.0,74.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0
deut0770,24.0,58.0,58.0,58.0,63.0,63.0,63.0,63.0,67.0,67.0,70.0,70.0,70.0,70.0,72.0,72.0,70.0,70.0,70.0,70.0,67.0,67.0,63.0,63.0,63.0,63.0,70.0,70.0,75.0,75.0,75.0,75.0,75.0,75.0,74.0,74.0,74.0,72.0,72.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,75.0,75.0,74.0,74.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,68.0,68.0,67.0,67.0,67.0,67.0,72.0,72.0,70.0,70.0,70.0,70.0,65.0,65.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,70.0,70.0,67.0,67.0,67.0,67.0,67.0
deut1308,36.0,72.0,72.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,70.0,69.0,69.0,67.0,67.0,69.0,67.0,69.0,70.0,70.0,67.0,76.0,76.0,76.0,76.0,74.0,74.0,72.0,70.0,69.0,69.0,69.0,69.0,72.0,72.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,70.0,69.0,69.0,67.0,67.0,69.0,67.0,69.0,70.0,70.0,67.0,76.0,76.0,76.0,76.0,74.0,74.0,72.0,70.0,69.0,69.0,69.0,69.0,72.0,72.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,70.0,69.0,69.0,67.0,67.0,69.0,67.0,69.0,70.0,70.0,67.0,76.0,76.0,76.0,76.0,74.0,74.0,72.0,70.0,69.0,69.0,69.0,69.0,69.0
deut0764,72.0,55.0,55.0,60.0,60.0,60.0,62.0,64.0,64.0,64.0,67.0,64.0,62.0,62.0,64.0,60.0,60.0,60.0,64.0,67.0,67.0,67.0,69.0,67.0,67.0,67.0,71.0,71.0,72.0,69.0,71.0,71.0,72.0,72.0,55.0,55.0,60.0,60.0,60.0,62.0,64.0,64.0,64.0,67.0,64.0,62.0,62.0,64.0,60.0,60.0,60.0,64.0,67.0,67.0,67.0,69.0,67.0,67.0,67.0,71.0,71.0,72.0,69.0,71.0,71.0,72.0,72.0,64.0,65.0,67.0,67.0,67.0,65.0,64.0,62.0,62.0,64.0,60.0,59.0,59.0,60.0,62.0,62.0,62.0,64.0,67.0,67.0,67.0,65.0,64.0,64.0,62.0,64.0,64.0,55.0,57.0,59.0,59.0,60.0,60.0,60.0
deut2173,48.0,65.0,65.0,65.0,70.0,70.0,70.0,70.0,70.0,70.0,65.0,65.0,70.0,72.0,74.0,75.0,72.0,72.0,72.0,74.0,72.0,72.0,70.0,70.0,69.0,70.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,70.0,70.0,70.0,70.0,70.0,70.0,65.0,65.0,70.0,72.0,74.0,75.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,70.0,70.0,72.0,72.0,72.0,74.0,72.0,72.0,72.0,72.0,72.0,77.0,77.0,77.0,75.0,74.0,74.0,72.0,72.0,70.0,70.0,70.0,70.0,75.0,75.0,75.0,75.0,74.0,72.0,74.0,74.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
deut1452,12.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,76.0,76.0,76.0,76.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,74.0,74.0,74.0,74.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
deut0994,36.0,67.0,67.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,71.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,71.0
deut1334,32.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,74.0,74.0,74.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,71.0,71.0,71.0,71.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,76.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,69.0,69.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,67.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,74.0,74.0,74.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
deut1320,16.0,64.0,64.0,64.0,64.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,68.0,68.0,68.0,71.0,71.0,71.0,69.0,69.0,69.0,64.0,64.0,64.0,69.0,69.0,69.0,69.0,69.0,69.0,73.0,73.0,73.0,73.0,76.0,73.0,73.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,73.0,73.0,71.0,73.0,73.0,73.0,76.0,76.0,76.0,76.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,74.0,74.0,73.0,71.0,71.0,69.0,69.0,69.0,68.0,68.0,68.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
deut1446,40.0,57.0,57.0,57.0,62.0,62.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,57.0,55.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,55.0,55.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,59.0,61.0,62.0,62.0,62.0,62.0,57.0,54.0,54.0,57.0,57.0,57.0,54.0,57.0,57.0,57.0,57.0,54.0,54.0,57.0,57.0,57.0,54.0,57.0,57.0,57.0,57.0,59.0,59.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,57.0,54.0,54.0,57.0,57.0,57.0,54.0,57.0,57.0,57.0,57.0,54.0,54.0,57.0,57.0,57.0,54.0,57.0,57.0,57.0,57.0,59.0,59.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0
deut0980,48.0,65.0,65.0,67.0,69.0,69.0,69.0,69.0,69.0,72.0,70.0,69.0,72.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,70.0,70.0,70.0,70.0,74.0,74.0,72.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,65.0,65.0,65.0,74.0,74.0,74.0,74.0,77.0,77.0,76.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,77.0,76.0,76.0,76.0,76.0,76.0,76.0,74.0,76.0,77.0,77.0,77.0,77.0,77.0,77.0,65.0,65.0,65.0,74.0,74.0,74.0,74.0,77.0,77.0,76.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,77.0,76.0,76.0,76.0,76.0,76.0,76.0,74.0,76.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0
deut0758,48.0,60.0,60.0,60.0,65.0,65.0,65.0,65.0,65.0,69.0,72.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,69.0,70.0,70.0,70.0,70.0,70.0,74.0,72.0,70.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0,70.0,72.0,72.0,69.0,70.0,72.0,77.0,76.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,74.0,72.0,72.0,72.0,74.0,72.0,70.0,64.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,69.0,69.0,70.0,72.0,72.0,69.0,70.0,72.0,77.0,76.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,74.0,72.0,72.0,72.0,74.0,72.0,70.0,64.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0
deut1877,64.0,62.0,62.0,67.0,67.0,62.0,59.0,62.0,67.0,66.0,66.0,64.0,64.0,64.0,69.0,72.0,72.0,72.0,71.0,62.0,71.0,69.0,67.0,67.0,67.0,67.0,62.0,62.0,67.0,67.0,62.0,59.0,67.0,67.0,66.0,66.0,64.0,64.0,64.0,71.0,72.0,72.0,71.0,69.0,62.0,71.0,67.0,67.0,67.0,67.0,67.0,71.0,71.0,69.0,69.0,71.0,69.0,67.0,67.0,66.0,74.0,74.0,74.0,69.0,74.0,73.0,73.0,71.0,69.0,69.0,67.0,66.0,66.0,72.0,71.0,71.0,69.0,67.0,67.0,67.0,59.0,62.0,67.0,66.0,66.0,64.0,64.0,64.0,69.0,71.0,72.0,72.0,71.0,69.0,71.0,69.0,67.0,67.0,67.0,67.0,67.0
deut1863,48.0,64.0,64.0,64.0,64.0,60.0,60.0,60.0,69.0,69.0,69.0,67.0,67.0,67.0,64.0,67.0,67.0,65.0,62.0,62.0,67.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,64.0,60.0,60.0,60.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,64.0,67.0,67.0,65.0,62.0,62.0,67.0,60.0,60.0,60.0,60.0,60.0,64.0,62.0,62.0,62.0,62.0,64.0,66.0,67.0,67.0,71.0,71.0,71.0,71.0,69.0,69.0,71.0,72.0,72.0,72.0,66.0,67.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,60.0,60.0,60.0,69.0,69.0,69.0,67.0,67.0,67.0,64.0,67.0,67.0,65.0,62.0,62.0,67.0,60.0,60.0,60.0,60.0,60.0,60.0
deut1693,48.0,60.0,60.0,60.0,55.0,55.0,60.0,60.0,55.0,55.0,60.0,59.0,60.0,62.0,64.0,64.0,62.0,62.0,64.0,62.0,60.0,59.0,57.0,59.0,60.0,60.0,62.0,60.0,59.0,57.0,57.0,57.0,55.0,55.0,62.0,62.0,62.0,59.0,57.0,55.0,55.0,55.0,55.0,62.0,60.0,59.0,57.0,55.0,55.0,55.0,55.0,62.0,62.0,62.0,62.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,64.0,64.0,62.0,62.0,60.0,60.0,60.0,55.0,55.0,60.0,60.0,55.0,55.0,60.0,59.0,60.0,62.0,64.0,64.0,62.0,62.0,64.0,62.0,60.0,59.0,57.0,59.0,60.0,60.0,62.0,60.0,59.0,57.0,57.0,57.0,55.0,55.0,55.0
deut1687,72.0,72.0,72.0,72.0,72.0,72.0,70.0,72.0,72.0,74.0,72.0,69.0,72.0,72.0,72.0,72.0,72.0,70.0,69.0,67.0,67.0,65.0,65.0,72.0,72.0,74.0,72.0,72.0,70.0,69.0,67.0,67.0,65.0,65.0,72.0,72.0,69.0,72.0,72.0,69.0,72.0,74.0,74.0,72.0,69.0,72.0,72.0,69.0,72.0,72.0,70.0,72.0,72.0,74.0,72.0,69.0,72.0,72.0,72.0,72.0,72.0,70.0,72.0,72.0,74.0,72.0,69.0,72.0,72.0,74.0,72.0,72.0,70.0,69.0,67.0,67.0,65.0,65.0,72.0,72.0,72.0,72.0,72.0,70.0,72.0,72.0,74.0,72.0,69.0,72.0,72.0,72.0,72.0,72.0,70.0,69.0,67.0,67.0,65.0,65.0,65.0
deut0599,36.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,74.0,74.0,74.0,71.0,71.0,71.0,74.0,74.0,74.0,67.0,67.0,74.0,74.0,74.0,71.0,71.0,71.0,74.0,74.0,74.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,66.0,66.0,67.0,69.0,69.0,67.0,66.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,69.0,71.0,72.0,72.0,74.0,74.0,67.0,67.0,67.0,69.0,69.0,69.0,71.0,71.0,71.0,67.0,67.0,67.0
deut0572,24.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,69.0,67.0,69.0,72.0,71.0,71.0,71.0,69.0,67.0,67.0,67.0,67.0,71.0,69.0,71.0,72.0,74.0,74.0,76.0,76.0,72.0,72.0,74.0,72.0,71.0,71.0,71.0,71.0,72.0,74.0,74.0,69.0,69.0,71.0,71.0,67.0,71.0,69.0,67.0,66.0,64.0,62.0,62.0,64.0,66.0,67.0,67.0,67.0,62.0,59.0,59.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,71.0,72.0,74.0,74.0,69.0,69.0,71.0,71.0,67.0,71.0,69.0,67.0,66.0,64.0,62.0,62.0,64.0,66.0,67.0,67.0,67.0,62.0,59.0,59.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
deut1678,16.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,71.0,71.0,71.0,71.0,71.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,76.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0
deut1136,24.0,67.0,67.0,69.0,71.0,71.0,71.0,71.0,72.0,72.0,76.0,74.0,74.0,74.0,71.0,71.0,74.0,72.0,72.0,72.0,69.0,69.0,72.0,71.0,71.0,71.0,67.0,69.0,71.0,71.0,71.0,71.0,72.0,72.0,76.0,76.0,74.0,74.0,74.0,71.0,71.0,74.0,72.0,72.0,72.0,69.0,69.0,72.0,71.0,71.0,71.0,71.0,74.0,74.0,72.0,72.0,72.0,69.0,69.0,72.0,71.0,71.0,71.0,71.0,74.0,74.0,72.0,72.0,72.0,72.0,69.0,72.0,72.0,71.0,71.0,71.0,67.0,69.0,71.0,71.0,71.0,71.0,72.0,72.0,74.0,74.0,74.0,74.0,71.0,74.0,74.0,72.0,72.0,72.0,74.0,74.0,71.0,71.0,71.0,71.0,71.0
deut1888,94.0,60.0,60.0,67.0,69.0,71.0,67.0,69.0,71.0,72.0,72.0,72.0,72.0,76.0,77.0,79.0,74.0,77.0,77.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,71.0,72.0,72.0,69.0,67.0,67.0,67.0,72.0,72.0,72.0,67.0,67.0,67.0,67.0,64.0,64.0,62.0,60.0,60.0,60.0,67.0,67.0,67.0,69.0,69.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,72.0,71.0,71.0,69.0,67.0,67.0,69.0,64.0,64.0,64.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,65.0,65.0,65.0,62.0,62.0,62.0,67.0,67.0,69.0,67.0,67.0,65.0,64.0,64.0,62.0,60.0,60.0,60.0,60.0
deut1650,48.0,67.0,67.0,67.0,67.0,67.0,64.0,64.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,64.0,64.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,65.0,65.0,67.0,67.0,65.0,65.0,64.0,64.0,62.0,62.0,60.0,60.0,60.0,60.0,64.0,64.0,65.0,65.0,67.0,67.0,65.0,65.0,64.0,64.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
deut1644,64.0,67.0,67.0,67.0,67.0,67.0,74.0,74.0,74.0,76.0,76.0,76.0,72.0,72.0,72.0,74.0,74.0,76.0,76.0,77.0,79.0,79.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,79.0,79.0,79.0,76.0,76.0,76.0,77.0,77.0,77.0,74.0,74.0,74.0,72.0,72.0,69.0,67.0,67.0,67.0,70.0,70.0,72.0,72.0,74.0,74.0,74.0,69.0,70.0,70.0,72.0,72.0,72.0,67.0,69.0,69.0,70.0,72.0,72.0,69.0,69.0,67.0,67.0,67.0,67.0,70.0,70.0,72.0,74.0,74.0,74.0,69.0,69.0,70.0,72.0,72.0,72.0,72.0,67.0,69.0,69.0,70.0,72.0,72.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0
deut1122,36.0,67.0,67.0,69.0,67.0,67.0,67.0,64.0,64.0,64.0,72.0,74.0,76.0,76.0,76.0,67.0,67.0,67.0,72.0,74.0,74.0,72.0,72.0,72.0,72.0,71.0,72.0,72.0,69.0,69.0,69.0,69.0,67.0,67.0,72.0,72.0,74.0,72.0,72.0,72.0,72.0,71.0,71.0,72.0,69.0,69.0,69.0,67.0,64.0,64.0,64.0,72.0,67.0,67.0,67.0,65.0,62.0,62.0,62.0,69.0,69.0,67.0,65.0,65.0,65.0,64.0,64.0,72.0,72.0,74.0,72.0,72.0,72.0,72.0,71.0,71.0,72.0,69.0,69.0,69.0,67.0,64.0,64.0,64.0,72.0,67.0,67.0,67.0,65.0,62.0,62.0,62.0,69.0,69.0,67.0,65.0,65.0,65.0,64.0,64.0,64.0
deut1903,42.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,67.0,67.0,67.0,71.0,71.0,67.0,71.0,69.0,69.0,66.0,66.0,67.0,69.0,69.0,74.0,74.0,69.0,69.0,67.0,66.0,66.0,69.0,69.0,74.0,74.0,74.0,71.0,71.0,74.0,74.0,74.0,76.0,74.0,74.0,74.0,76.0,74.0,74.0,74.0,79.0,71.0,71.0,74.0,74.0,74.0,71.0,71.0,72.0,72.0,69.0,69.0,69.0,69.0,71.0,67.0,67.0,74.0,74.0,74.0,71.0,71.0,74.0,74.0,74.0,76.0,74.0,74.0,74.0,76.0,74.0,74.0,74.0,79.0,71.0,71.0,74.0,74.0,74.0,71.0,71.0,72.0,72.0,69.0,69.0,69.0,69.0,71.0,67.0,67.0,67.0
